model,circuit,sample,batch,canonical,status,prefix_cycles,cycles,exact,completion_tokens,generation_id,file
openai/gpt-5.6-sol,mix_s2102_d16_c40,0,max1,1,ok,13,40,0,21577,gen-1787536046-mVaxaosTkn2UKrMLftCk,results/records/openai__gpt-5.6-sol/mix_s2102_d16_c40__s0__max1.json
openai/gpt-5.6-sol,mix_s2103_d16_c40,0,max1,1,ok,1,40,0,17583,gen-1787536505-9KYRaJGWR3szSFGWVzCV,results/records/openai__gpt-5.6-sol/mix_s2103_d16_c40__s0__max1.json
openai/gpt-5.6-sol,mix_s2104_d16_c40,0,max1,1,ok,25,40,0,23707,gen-1787536825-Wy5NzeXE5iezD46zYK69,results/records/openai__gpt-5.6-sol/mix_s2104_d16_c40__s0__max1.json
openai/gpt-5.6-sol,mix_s5201_d24_c56,0,feel1,1,ok,12,56,0,8540,gen-1787592726-bewBRNckyIrtCXxpL06U,results/records/openai__gpt-5.6-sol/mix_s5201_d24_c56__s0__feel1.json
openai/gpt-5.6-sol,mix_s5202_d24_c56,0,feel1,1,ok,12,56,0,10184,gen-1787593794-AgbBJV734h4BtRHb6rty,results/records/openai__gpt-5.6-sol/mix_s5202_d24_c56__s0__feel1.json
openai/gpt-5.6-sol,mix_s5301_d20_c48,0,feel1,1,ok,12,48,0,20573,gen-1787594718-YJ7c3xL3WFBntUrlfUlI,results/records/openai__gpt-5.6-sol/mix_s5301_d20_c48__s0__feel1.json
openai/gpt-5.6-sol,mix_s5302_d20_c48,0,feel1,1,ok,3,48,0,20898,gen-1787595708-VxzvrHDwQGp2eBB5dxRC,results/records/openai__gpt-5.6-sol/mix_s5302_d20_c48__s0__feel1.json
openai/gpt-5.6-sol,nand_chain_2,0,max1,1,ok,8,8,1,360,gen-1787597200-IsXf2djGwhUpGGqmwYB4,results/records/openai__gpt-5.6-sol/nand_chain_2__s0__max1.json
openai/gpt-5.6-sol,nand_chain_4,0,max1,1,ok,8,8,1,476,gen-1787597229-QigCcoL6epDukYxNDwuu,results/records/openai__gpt-5.6-sol/nand_chain_4__s0__max1.json
openai/gpt-5.6-sol,nand_chain_8,0,max1,1,ok,8,8,1,934,gen-1787597250-8eBN612QjZPqUbY97oO7,results/records/openai__gpt-5.6-sol/nand_chain_8__s0__max1.json
openai/gpt-5.6-sol,nand_tree_8in,0,max1,1,ok,8,8,1,659,gen-1787597277-qRBqbaeRTcY4w8VVKKh5,results/records/openai__gpt-5.6-sol/nand_tree_8in__s0__max1.json
openai/gpt-5.6-sol,perm_s4616_d16_c40,0,feel1,1,ok,40,40,1,3711,,results/records/openai__gpt-5.6-sol/perm_s4616_d16_c40__s0__feel1.json
openai/gpt-5.6-sol,perm_s4617_d16_c40,0,feel1,1,ok,40,40,1,3843,,results/records/openai__gpt-5.6-sol/perm_s4617_d16_c40__s0__feel1.json
openai/gpt-5.6-sol,perm_s4624_d24_c40,0,feel1,1,ok,40,40,1,4056,,results/records/openai__gpt-5.6-sol/perm_s4624_d24_c40__s0__feel1.json
openai/gpt-5.6-sol,perm_s4625_d24_c40,0,feel1,1,ok,40,40,1,3709,,results/records/openai__gpt-5.6-sol/perm_s4625_d24_c40__s0__feel1.json
openai/gpt-5.6-sol,perm_s4632_d32_c40,0,feel1,1,ok,40,40,1,4289,,results/records/openai__gpt-5.6-sol/perm_s4632_d32_c40__s0__feel1.json
openai/gpt-5.6-sol,perm_s4633_d32_c40,0,feel1,1,ok,40,40,1,3950,,results/records/openai__gpt-5.6-sol/perm_s4633_d32_c40__s0__feel1.json
openai/gpt-5.6-sol,rand_s4015_g15_d8,0,feel1,1,ok,32,32,1,5243,,results/records/openai__gpt-5.6-sol/rand_s4015_g15_d8__s0__feel1.json
openai/gpt-5.6-sol,rand_s4016_g15_d8,0,feel1,1,ok,32,32,1,2831,,results/records/openai__gpt-5.6-sol/rand_s4016_g15_d8__s0__feel1.json
openai/gpt-5.6-sol,rand_s4040_g40_d8,0,feel1,1,ok,1,32,0,5494,,results/records/openai__gpt-5.6-sol/rand_s4040_g40_d8__s0__feel1.json
openai/gpt-5.6-sol,rand_s4041_g40_d8,0,feel1,1,ok,32,32,1,5388,,results/records/openai__gpt-5.6-sol/rand_s4041_g40_d8__s0__feel1.json
openai/gpt-5.6-sol,rand_s4080_g80_d8,0,feel1,1,ok,32,32,1,8988,,results/records/openai__gpt-5.6-sol/rand_s4080_g80_d8__s0__feel1.json
openai/gpt-5.6-sol,rand_s4081_g80_d8,0,feel1,1,ok,32,32,1,5631,,results/records/openai__gpt-5.6-sol/rand_s4081_g80_d8__s0__feel1.json
openai/gpt-5.6-sol,rand_s4160_g160_d8,0,feel1,1,ok,32,32,1,7140,,results/records/openai__gpt-5.6-sol/rand_s4160_g160_d8__s0__feel1.json
openai/gpt-5.6-sol,rand_s4161_g160_d8,0,feel1,1,ok,28,32,0,11684,,results/records/openai__gpt-5.6-sol/rand_s4161_g160_d8__s0__feel1.json
openai/gpt-5.6-sol,rand_s900_g40_d6,0,max1,1,ok,24,24,1,4961,gen-1787597425-l5tDR6t0LZoj8mgq6YFi,results/records/openai__gpt-5.6-sol/rand_s900_g40_d6__s0__max1.json
openai/gpt-5.6-sol,rand_s901_g40_d6,0,max1,1,ok,24,24,1,3570,gen-1787597547-isBnyfv35VahbgVCvbok,results/records/openai__gpt-5.6-sol/rand_s901_g40_d6__s0__max1.json
openai/gpt-5.6-sol,rand_s902_g40_d6,0,max1,1,ok,24,24,1,2733,gen-1787597807-ziXCLpBamjMhLDyE5M2T,results/records/openai__gpt-5.6-sol/rand_s902_g40_d6__s0__max1.json
openai/gpt-5.6-sol,rand_s910_g80_d10,0,max1,1,ok,32,32,1,8047,gen-1787538207-O1LeS0R5Jqz2erImmpwI,results/records/openai__gpt-5.6-sol/rand_s910_g80_d10__s0__max1.json
openai/gpt-5.6-sol,rand_s911_g80_d10,0,max1,1,ok,32,32,1,9361,gen-1787538388-i4QeYpGLsgRfZdqy9vUX,results/records/openai__gpt-5.6-sol/rand_s911_g80_d10__s0__max1.json
openai/gpt-5.6-sol,rand_s912_g80_d10,0,max1,1,ok,32,32,1,9006,gen-1787538665-RmsR8wBRYVRJIYvMOZYt,results/records/openai__gpt-5.6-sol/rand_s912_g80_d10__s0__max1.json
openai/gpt-5.6-sol,rule30_k12_c28_s2210,0,max1,1,ok,28,28,1,7059,gen-1787537125-GtXR9AvZVKi2NyP8VNhH,results/records/openai__gpt-5.6-sol/rule30_k12_c28_s2210__s0__max1.json
openai/gpt-5.6-sol,rule30_k12_c28_s2211,0,max1,1,ok,28,28,1,6364,gen-1787537285-MDHCl9hMx3e7Dv18moei,results/records/openai__gpt-5.6-sol/rule30_k12_c28_s2211__s0__max1.json
openai/gpt-5.6-sol,rule30_k12_c28_s2212,0,max1,1,ok,28,28,1,6347,gen-1787537360-RxKeumDI5sOwzEe9CZMk,results/records/openai__gpt-5.6-sol/rule30_k12_c28_s2212__s0__max1.json
openai/gpt-5.6-sol,rule30_k16_c32_s2201,0,max1,1,ok,6,32,0,6107,gen-1787537566-FpPHnotYo3PBxuzFPuC2,results/records/openai__gpt-5.6-sol/rule30_k16_c32_s2201__s0__max1.json
openai/gpt-5.6-sol,rule30_k16_c32_s2202,0,max1,1,ok,32,32,1,5933,gen-1787537776-Qyh7ziKqnGERHDjgBdGV,results/records/openai__gpt-5.6-sol/rule30_k16_c32_s2202__s0__max1.json
openai/gpt-5.6-sol,rule30_k16_c32_s2203,0,max1,1,ok,32,32,1,5207,gen-1787537994-JUFP3VTid7s5F7wjsyXM,results/records/openai__gpt-5.6-sol/rule30_k16_c32_s2203__s0__max1.json
openai/gpt-5.6-sol,shift_reg_3,0,max1,1,ok,8,8,1,515,gen-1787597320-4NDTEBk7acL6cMzZUBjc,results/records/openai__gpt-5.6-sol/shift_reg_3__s0__max1.json
openai/gpt-5.6-sol,tff_divider,0,max1,1,ok,8,8,1,262,gen-1787597344-ACnXD3ZD7O7NV9btDSIS,results/records/openai__gpt-5.6-sol/tff_divider__s0__max1.json
openai/gpt-5.6-sol,x2301,0,feel1,1,ok,28,28,1,1952,,results/records/openai__gpt-5.6-sol/x2301__s0__feel1.json
openai/gpt-5.6-sol,x2302,0,feel1,1,ok,28,28,1,1987,,results/records/openai__gpt-5.6-sol/x2302__s0__feel1.json
openai/gpt-5.6-sol,x2303,0,feel1,1,ok,28,28,1,6043,,results/records/openai__gpt-5.6-sol/x2303__s0__feel1.json
openai/gpt-5.6-sol,x2400,0,feel1,1,ok,28,28,1,4923,,results/records/openai__gpt-5.6-sol/x2400__s0__feel1.json
openai/gpt-5.6-sol,x2401,0,feel1,1,ok,28,28,1,3762,,results/records/openai__gpt-5.6-sol/x2401__s0__feel1.json
openai/gpt-5.6-sol,x2402,0,feel1,1,ok,28,28,1,4395,,results/records/openai__gpt-5.6-sol/x2402__s0__feel1.json
openai/gpt-5.6-sol,xor_from_nand,0,max1,1,ok,8,8,1,318,gen-1787597360-5xBX3xGYbe8jSKlPb5me,results/records/openai__gpt-5.6-sol/xor_from_nand__s0__max1.json
