generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,api_key_disabled,api_key_name,app_name
gen-1787597546-60PhpTucdprzCeiKrfb6,2026-08-24 18:52:26.248,0.198715,,,,0,3353,7278,5611,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,61284,7012,false,circuiteval-test-aug-22-2026,
gen-1787597532-EhjLfDfHeH0smRCGUZqv,2026-08-24 18:52:12.753,0.01951,,,,0,3135,3275,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,14877,978,false,circuiteval-test-aug-22-2026,
gen-1787597496-TKbC4MMzaykyKEtAKeXJ,2026-08-24 18:51:36.197,0.045713,,,,0,2733,22515,22272,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,266036,20913,false,circuiteval-test-aug-22-2026,
gen-1787597483-8O0OB2Z3XdBVlSJO2kYL,2026-08-24 18:51:23.905,0.019417,,,,0,3114,9733,9312,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,47775,2372,false,circuiteval-test-aug-22-2026,
gen-1787597475-YXlkWcjNL1qkpesxudbX,2026-08-24 18:51:15.500,0.022627,,-0.003575,,0,2672,21365,21049,2242,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,313672,2234,false,circuiteval-test-aug-22-2026,
gen-1787597425-l5tDR6t0LZoj8mgq6YFi,2026-08-24 18:50:25.812,0.056441,,0.00273,,0,2733,4961,4631,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,57799,55487,false,circuiteval-test-aug-22-2026,
gen-1787597425-MWbigKkp6HCJjqtqudep,2026-08-24 18:50:25.801,0.272904,,,,0,3114,22223,21902,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,120188,2604,false,circuiteval-test-aug-22-2026,
gen-1787597425-dRlUvHCQGfQ1WSzcKl3r,2026-08-24 18:50:25.800,0.22012,,,,0,3359,8133,6404,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,70261,7578,false,circuiteval-test-aug-22-2026,
gen-1787597425-cpssmbVIy3rQgqhtZI5f,2026-08-24 18:50:25.794,0.210045,,,,0,2733,6546,6325,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,353245,332745,false,circuiteval-test-aug-22-2026,
gen-1787597425-71VpQRf5fvH688qqAJdv,2026-08-24 18:50:25.794,0.412158,,,,0,3359,40544,39896,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,271093,5574,false,circuiteval-test-aug-22-2026,
gen-1787597425-JYj1HvZ9VxgUpUUzEOBr,2026-08-24 18:50:25.783,0.008415,,,,0,2805,0,3173,0,moonshotai/kimi-k3-20260715,Together,standard,false,true,,stop,stop,49532,588,false,circuiteval-test-aug-22-2026,
gen-1787597371-qpX29h0CrzW3GeY0ZMl8,2026-08-24 18:49:31.138,0.005303,,,,0,1128,835,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,3986,1018,false,circuiteval-test-aug-22-2026,
gen-1787597367-9zM8vkUWk38NGASTXRQb,2026-08-24 18:49:27.692,0.00222,,,,0,1009,984,896,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,13361,3854,false,circuiteval-test-aug-22-2026,
gen-1787597366-2WG8bQN3kZ2YJP6CV7vR,2026-08-24 18:49:26.473,0.002554,,,,0,1083,1146,593,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,6553,1739,false,circuiteval-test-aug-22-2026,
gen-1787597364-2Zf02poceP5pWTEsDkh9,2026-08-24 18:49:24.629,0.000926,,-0.001394,,0,1004,786,753,874,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,13638,1230,false,circuiteval-test-aug-22-2026,
gen-1787597364-FZHb4fkdi2UtnKUOxbY5,2026-08-24 18:49:24.548,0.017484,,-0.00095,,0,1080,1013,717,352,moonshotai/kimi-k3-20260715,Together,standard,false,true,,stop,stop,32542,1094,false,circuiteval-test-aug-22-2026,
gen-1787597365-NbTtbCo2iVWwHbqvHfTP,2026-08-24 18:49:24.365,0.00389,,,,0,1350,119,82,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,5584,5445,false,circuiteval-test-aug-22-2026,
gen-1787597363-e8ForoyxmIZgZLay6Ebz,2026-08-24 18:49:23.123,0.017435,,,,0,1009,413,126,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,4375,2446,false,circuiteval-test-aug-22-2026,
gen-1787597361-szwt2GUzR8PljIKTiqLW,2026-08-24 18:49:21.062,0.022698,,,,0,1083,1711,1131,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,11474,2267,false,circuiteval-test-aug-22-2026,
gen-1787597360-5xBX3xGYbe8jSKlPb5me,2026-08-24 18:49:20.189,0.005198,,,,0,1009,318,50,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,4041,2531,false,circuiteval-test-aug-22-2026,
gen-1787597358-eMVEs5EnCUlIJMmVjHzV,2026-08-24 18:49:18.399,0.021125,,,,0,1350,575,68,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,7989,5746,false,circuiteval-test-aug-22-2026,
gen-1787597355-62Mpavq8FCEJlmRhEmfg,2026-08-24 18:49:15.189,0.005424,,,,0,939,897,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,4793,905,false,circuiteval-test-aug-22-2026,
gen-1787597354-sfBQ6zIVJX5jg3djWUn9,2026-08-24 18:49:14.397,0.001467,,,,0,845,628,512,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,8626,8586,false,circuiteval-test-aug-22-2026,
gen-1787597353-IFtfgVqyKybMBUd5IqKU,2026-08-24 18:49:13.198,0.001268,,,,0,898,497,460,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,4141,2058,false,circuiteval-test-aug-22-2026,
gen-1787597353-wE9cygiJejjMLtC6vm2y,2026-08-24 18:49:13.187,0.000657,,-0.001201,,0,856,547,513,753,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,10990,2515,false,circuiteval-test-aug-22-2026,
gen-1787597352-37Mmm8SDAvU8lLnhIEra,2026-08-24 18:49:12.371,0.013393,,-0.000172,,0,917,721,418,64,moonshotai/kimi-k3-20260715,Together,standard,false,true,,stop,stop,12166,1241,false,circuiteval-test-aug-22-2026,
gen-1787597349-0SDIt4gYakhFZEnFpE1O,2026-08-24 18:49:09.390,0.004214,,,,0,1162,189,152,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,4898,3980,false,circuiteval-test-aug-22-2026,
gen-1787597348-dLpG87unDoA7eRVwm3CD,2026-08-24 18:49:08.289,0.014875,,,,0,845,355,119,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,4627,3038,false,circuiteval-test-aug-22-2026,
gen-1787597347-wsxYnEWrulcjqNevkIeQ,2026-08-24 18:49:07.856,0.025652,,,,0,898,1988,1266,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,13114,2159,false,circuiteval-test-aug-22-2026,
gen-1787597344-ACnXD3ZD7O7NV9btDSIS,2026-08-24 18:49:04.552,0.00431,,,,0,845,262,30,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,3147,994,false,circuiteval-test-aug-22-2026,
gen-1787597342-IscP51j46gzAL7JxWJPp,2026-08-24 18:49:02.954,0.006729,,,,0,1019,1142,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,5202,1021,false,circuiteval-test-aug-22-2026,
gen-1787597336-GUsgn81pSNkZ3LSQwd0P,2026-08-24 18:48:56.097,0.003213,,,,0,918,1492,1344,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,16096,4343,false,circuiteval-test-aug-22-2026,
gen-1787597335-Qfd1FapauYSpq7is862x,2026-08-24 18:48:55.001,0.002759,,,,0,979,1276,1181,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,6877,1899,false,circuiteval-test-aug-22-2026,
gen-1787597330-Aqhh1CUI3cu8LFbLgjQ8,2026-08-24 18:48:50.843,0.001519,,-0.001285,,0,921,1364,1274,806,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,22249,1731,false,circuiteval-test-aug-22-2026,
gen-1787597327-q6nHNYr5fKbZoKgfZVhX,2026-08-24 18:48:47.131,0.021262,,-0.000172,,0,990,1231,921,64,moonshotai/kimi-k3-20260715,Together,standard,false,true,,stop,stop,27953,1039,false,circuiteval-test-aug-22-2026,
gen-1787597326-laZ0e0Zrevz9L37TglhG,2026-08-24 18:48:46.856,0.007904,,,,0,1242,542,450,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,8048,5414,false,circuiteval-test-aug-22-2026,
gen-1787597323-DLPIMiOp5T0o3VRd5koy,2026-08-24 18:48:43.446,0.02511,,,,0,918,684,289,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,7251,4407,false,circuiteval-test-aug-22-2026,
gen-1787597321-AyAk9jCzcBLp0CPMAY68,2026-08-24 18:48:41.737,0.043634,,,,0,979,3473,2355,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,21173,2704,false,circuiteval-test-aug-22-2026,
gen-1787597320-4NDTEBk7acL6cMzZUBjc,2026-08-24 18:48:40.838,0.006986,,,,0,918,515,254,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,5832,4318,false,circuiteval-test-aug-22-2026,
gen-1787597317-PxkkAiH5dse3D2gl3Ugg,2026-08-24 18:48:37.935,0.026685,,,,0,1242,819,214,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,8832,5561,false,circuiteval-test-aug-22-2026,
gen-1787597311-tDmUW2DZWwYQ9CRafdaT,2026-08-24 18:48:31.050,0.009946,,,,0,1571,1675,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,6746,795,false,circuiteval-test-aug-22-2026,
gen-1787597300-4xGMrSgvhjxSE8sFXAvY,2026-08-24 18:48:20.394,0.004139,,,,0,1420,1892,1792,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,22806,5168,false,circuiteval-test-aug-22-2026,
gen-1787597296-rVqdIdRNL1i50jDRBM5N,2026-08-24 18:48:16.819,0.005212,,,,0,1524,2475,2429,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,13035,1701,false,circuiteval-test-aug-22-2026,
gen-1787597296-1qwG5wmcnXwrbAzEZEMF,2026-08-24 18:48:16.194,0.001866,,-0.001869,,0,1368,1641,1608,1172,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,25441,1733,false,circuiteval-test-aug-22-2026,
gen-1787597287-GpSkSgvJfDtsbn70yqAR,2026-08-24 18:48:07.611,0.042093,,-0.001728,,0,1492,2623,2375,640,moonshotai/kimi-k3-20260715,Together,standard,false,true,,stop,stop,61663,846,false,circuiteval-test-aug-22-2026,
gen-1787597287-lhi00P6RJts8iM6IuMIU,2026-08-24 18:48:07.152,0.01679,,,,0,1800,1319,1283,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,13128,4506,false,circuiteval-test-aug-22-2026,
gen-1787597285-JL93VohkAiait7y7QYad,2026-08-24 18:48:05.747,0.03851,,,,0,1420,1047,762,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,10841,6065,false,circuiteval-test-aug-22-2026,
gen-1787597283-FaeazJN7aRW1wLeXRiRw,2026-08-24 18:48:03.185,0.083388,,,,0,1524,6695,5019,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,37544,2272,false,circuiteval-test-aug-22-2026,
gen-1787597277-qRBqbaeRTcY4w8VVKKh5,2026-08-24 18:47:57.928,0.010138,,0.001417,,0,1420,659,406,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,9557,7589,false,circuiteval-test-aug-22-2026,
gen-1787597276-TWdX5lZq1Dq5x5TlvU2P,2026-08-24 18:47:56.294,0.026525,,,,0,1800,701,668,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,refusal,content_filter,10765,5538,false,circuiteval-test-aug-22-2026,
gen-1787597272-GcPlNea7ikWLh3b4JFps,2026-08-24 18:47:52.189,0.00854,,,,0,1305,1447,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,5624,593,false,circuiteval-test-aug-22-2026,
gen-1787597268-Rleq7LVT2TKXO212vYNT,2026-08-24 18:47:48.937,0.002999,,,,0,1158,1355,1280,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,16497,3555,false,circuiteval-test-aug-22-2026,
gen-1787597265-IwPHittMe15urjZzzk9s,2026-08-24 18:47:45.113,0.003625,,,,0,1257,1682,1596,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,10142,2089,false,circuiteval-test-aug-22-2026,
gen-1787597264-NZKPtrPZPBYflzquoiUh,2026-08-24 18:47:44.743,0.002301,,-0.001591,,0,1155,2084,2022,998,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,31258,1558,false,circuiteval-test-aug-22-2026,
gen-1787597261-2MtFMEjcRiwHtcLgdZE8,2026-08-24 18:47:41.358,0.055602,,-0.001728,,0,1230,3576,3176,640,moonshotai/kimi-k3-20260715,Together,standard,false,true,,stop,stop,74630,848,false,circuiteval-test-aug-22-2026,
gen-1787597260-67diuMbJZ5USkBRDJNNT,2026-08-24 18:47:40.650,0.016466,,,,0,1528,1341,866,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,11444,4852,false,circuiteval-test-aug-22-2026,
gen-1787597255-R5AhFPVHLxzZZLDHFBGI,2026-08-24 18:47:35.050,0.03342,,,,0,1158,921,666,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,9901,6160,false,circuiteval-test-aug-22-2026,
gen-1787597251-f27ZyhCRoBvda9Xi0FbF,2026-08-24 18:47:31.467,0.064206,,,,0,1257,5141,4431,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,31629,2505,false,circuiteval-test-aug-22-2026,
gen-1787597250-8eBN612QjZPqUbY97oO7,2026-08-24 18:47:30.671,0.012233,,0.001155,,0,1158,934,516,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,10569,6297,false,circuiteval-test-aug-22-2026,
gen-1787597248-Ix2sQv4GGNj9W8bt7l2z,2026-08-24 18:47:28.828,0.05044,,,,0,1528,1712,715,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,15821,5160,false,circuiteval-test-aug-22-2026,
gen-1787597245-UP2Qrd8P0E1UlFY0RUi3,2026-08-24 18:47:25.888,0.006214,,,,0,1129,1017,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,4664,918,false,circuiteval-test-aug-22-2026,
gen-1787597244-HxQhfDvu7XP71bsYIppW,2026-08-24 18:47:24.069,0.002898,,,,0,1011,1323,1152,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,16433,4481,false,circuiteval-test-aug-22-2026,
gen-1787597238-CCMVKn8V0MeIknjcypzQ,2026-08-24 18:47:18.242,0.002098,,,,0,1085,902,865,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,6582,2267,false,circuiteval-test-aug-22-2026,
gen-1787597237-ATrXuAFkzU98oG753hlt,2026-08-24 18:47:17.483,0.001278,,-0.001398,,0,1008,1123,1089,877,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,17445,904,false,circuiteval-test-aug-22-2026,
gen-1787597235-brrfFdmPqPq92yzOCtu7,2026-08-24 18:47:15.445,0.021271,,-0.000172,,0,1083,1213,953,64,moonshotai/kimi-k3-20260715,Together,standard,false,true,,stop,stop,33348,797,false,circuiteval-test-aug-22-2026,
gen-1787597234-OaErGbeYBnyAqTRxMmwt,2026-08-24 18:47:14.396,0.007494,,,,0,1352,479,442,0,anthropic/claude-sonnet-5-20260630,Amazon Bedrock,standard,false,true,,end_turn,stop,4956,3412,false,circuiteval-test-aug-22-2026,
gen-1787597232-TTWQCJCj7iR33GsotFGf,2026-08-24 18:47:12.084,0.018255,,,,0,1011,440,334,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,5226,4655,false,circuiteval-test-aug-22-2026,
gen-1787597230-Wp2JLgM5kybTrYFKdWE3,2026-08-24 18:47:10.729,0.041398,,,,0,1085,3269,2474,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,20656,2379,false,circuiteval-test-aug-22-2026,
gen-1787597229-QigCcoL6epDukYxNDwuu,2026-08-24 18:47:09.921,0.006782,,,,0,1011,476,215,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,4970,3692,false,circuiteval-test-aug-22-2026,
gen-1787597227-pj6UE6mF6jhKE5W0z8UX,2026-08-24 18:47:07.749,0.01511,,,,0,1352,334,334,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,refusal,content_filter,10394,8011,false,circuiteval-test-aug-22-2026,
gen-1787597225-p66DoUe5XRjZuDk0s2Pi,2026-08-24 18:47:05.797,0.005309,,,,0,1044,853,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,4012,989,false,circuiteval-test-aug-22-2026,
gen-1787597219-cyroiP5ZcVXDJS8HNIwd,2026-08-24 18:46:59.254,0.001855,,,,0,940,810,768,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,12490,4127,false,circuiteval-test-aug-22-2026,
gen-1787597218-mqXWCS3eyoe3Ql6wjLwr,2026-08-24 18:46:58.369,0.002856,,,,0,1002,1323,734,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,8292,2333,false,circuiteval-test-aug-22-2026,
gen-1787597215-N0MbYjpLWGgg4zk5hFAl,2026-08-24 18:46:55.839,0.001128,,-0.001143,,0,937,941,907,717,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,14801,1742,false,circuiteval-test-aug-22-2026,
gen-1787597215-fjG6jc3Ie5JDsOlkE0ef,2026-08-24 18:46:55.229,0.018058,,-0.000172,,0,1012,1013,781,64,moonshotai/kimi-k3-20260715,Together,standard,false,true,,stop,stop,33495,1214,false,circuiteval-test-aug-22-2026,
gen-1787597208-vuPrtLRwtiFc7Sy7b0AL,2026-08-24 18:46:48.986,0.006434,,,,0,1267,390,353,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,10177,8075,false,circuiteval-test-aug-22-2026,
gen-1787597207-fFA2s93YSmUyWkDowfoc,2026-08-24 18:46:47.967,0.02492,,,,0,940,674,352,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,7066,4975,false,circuiteval-test-aug-22-2026,
gen-1787597205-yVeXTgFlJFaknpabgVwr,2026-08-24 18:46:45.515,0.026376,,,,0,1002,2031,1443,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,12753,2523,false,circuiteval-test-aug-22-2026,
gen-1787597200-IsXf2djGwhUpGGqmwYB4,2026-08-24 18:46:40.586,0.00548,,,,0,940,360,150,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,4389,3236,false,circuiteval-test-aug-22-2026,
gen-1787597193-imp4SbJbxaDXeIfofvxz,2026-08-24 18:46:33.428,0.011435,,,,0,1267,204,203,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,refusal,content_filter,7030,6404,false,circuiteval-test-aug-22-2026,
gen-1787597186-2bvyAEvDFXxDYAVZjNsM,2026-08-24 18:46:26.626,0.008725,,,,0,1135,1518,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,6554,960,false,circuiteval-test-aug-22-2026,
gen-1787597183-yUbXgysxWiJsQnH1S9J5,2026-08-24 18:46:23.822,0.003808,,,,0,1011,1778,1664,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,23616,14509,false,circuiteval-test-aug-22-2026,
gen-1787597176-fxP4j7lSdSGIU2yHxpK5,2026-08-24 18:46:16.302,0.00382,,,,0,1094,1819,1706,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,9238,2002,false,circuiteval-test-aug-22-2026,
gen-1787597173-nk0Opd954HMgNG31i8RG,2026-08-24 18:46:13.600,0.003863,,,,0,1022,3299,3191,0,deepseek/deepseek-v4-pro-20260423,Baidu,standard,false,true,,stop,stop,42124,622,false,circuiteval-test-aug-22-2026,
gen-1787597169-RG1z6s5cG1KQk7aZ7Tb2,2026-08-24 18:46:09.885,0.048796,,-0.000172,,0,1083,3048,2596,64,moonshotai/kimi-k3-20260715,Together,standard,false,true,,stop,stop,55762,1414,false,circuiteval-test-aug-22-2026,
gen-1787597158-XD0XVkLnJ515Pzfr4Bu2,2026-08-24 18:45:58.498,0.020082,,,,0,1366,1735,1295,0,anthropic/claude-sonnet-5-20260630,Amazon Bedrock,standard,false,true,,end_turn,stop,14375,4145,false,circuiteval-test-aug-22-2026,
gen-1787597158-pFXaH8ddFOKsJz8zoYYy,2026-08-24 18:45:58.319,0.033945,,,,0,1011,963,621,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,11225,7437,false,circuiteval-test-aug-22-2026,
gen-1787597151-dlsxDf5w5oiJggAzzHT8,2026-08-24 18:45:51.536,0.062548,,,,0,1094,5030,3669,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,32191,2563,false,circuiteval-test-aug-22-2026,
gen-1787597151-aFcWrvS7s80JXzjRCHD4,2026-08-24 18:45:51.273,0.008112,,,,0,1011,609,277,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,6811,4436,false,circuiteval-test-aug-22-2026,
gen-1787597148-xFSwQQCNXldEUtCi8mPQ,2026-08-24 18:45:48.170,0.01773,,,,0,1366,436,436,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,refusal,content_filter,10243,5736,false,circuiteval-test-aug-22-2026,
gen-1787597142-8aNrCK47RqCPcic3Y0tS,2026-08-24 18:45:42.613,0.013109,,,,0,1439,2334,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,8790,776,false,circuiteval-test-aug-22-2026,
gen-1787597135-pYQGbcwFhmrIbermYt4C,2026-08-24 18:45:35.393,0.007006,,,,0,1258,3346,3200,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,37947,13038,false,circuiteval-test-aug-22-2026,
gen-1787597134-TodNEcSMvPVsgxZJMrAR,2026-08-24 18:45:34.859,0.002454,,,,0,1386,1032,916,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,6679,2099,false,circuiteval-test-aug-22-2026,
gen-1787597131-F30N7rGjJD3giLUgPgmY,2026-08-24 18:45:31.580,0.007108,,,,0,1269,2508,0,0,deepseek/deepseek-v4-pro-20260423,Ionstream,standard,false,true,,stop,stop,102722,5681,false,circuiteval-test-aug-22-2026,
gen-1787597124-jz02D4G58AB24EMwgOPe,2026-08-24 18:45:24.732,0.007093,,0.001255,,0,1258,395,170,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,6376,3971,false,circuiteval-test-aug-22-2026,
gen-1787597124-zIO0UYoXjlYvdmMjT68V,2026-08-24 18:45:24.635,0.033175,,,,0,1670,993,172,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,10612,4242,false,circuiteval-test-aug-22-2026,
gen-1787597124-dH3KDGGrTiajGU4gEjC0,2026-08-24 18:45:24.635,0.04818,,,,0,1386,3784,2986,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,23382,2336,false,circuiteval-test-aug-22-2026,
gen-1787597124-UKW7roywD5FAjIq1mpIw,2026-08-24 18:45:24.628,0.03613,,,,0,1670,3279,2520,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,26510,5302,false,circuiteval-test-aug-22-2026,
